GameId,Season,Date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,Home_team,Away_team,hm_date_id
22100743,2021-22 Regular Season,1/28/2022,Karl-Anthony Towns,Anthony Edwards,Jaylen Nowell,Jarred Vanderbilt,Jaden McDaniels,Bismack Biyombo,Chris Paul,Mikal Bridges,Devin Booker,Cameron Johnson,PHX,MIN,PHX-01-28-2022
22100744,2021-22 Regular Season,1/28/2022,Mitchell Robinson,Kemba Walker,Julius Randle,Evan Fournier,RJ Barrett,Bobby Portis,Grayson Allen,Khris Middleton,Giannis Antetokounmpo,Jrue Holiday,MIL,NYK,MIL-01-28-2022
22100745,2021-22 Regular Season,1/29/2022,Robert Williams III,Marcus Smart,Jaylen Brown,Jayson Tatum,Al Horford,Willy Hernangomez,Josh Hart,Devonte' Graham,Garrett Temple,Herbert Jones,NOP,BOS,NOP-01-29-2022
22100746,2021-22 Regular Season,1/29/2022,Domantas Sabonis,Justin Holiday,Chris Duarte,Torrey Craig,Caris LeVert,Kristaps Porzingis,Maxi Kleber,Luka Doncic,Jalen Brunson,Dorian Finney-Smith,DAL,IND,DAL-01-29-2022
22100747,2021-22 Regular Season,1/29/2022,Richaun Holmes,Davion Mitchell,Harrison Barnes,Tyrese Haliburton,Marvin Bagley III,Joel Embiid,Seth Curry,Tobias Harris,Matisse Thybulle,Tyrese Maxey,PHI,SAC,PHI-01-29-2022
22100748,2021-22 Regular Season,1/29/2022,Scottie Barnes,Pascal Siakam,OG Anunoby,Gary Trent Jr.,Fred VanVleet,Bam Adebayo,Gabe Vincent,Duncan Robinson,P.J. Tucker,Jimmy Butler,MIA,TOR,MIA-01-29-2022
22100749,2021-22 Regular Season,1/29/2022,Thomas Bryant,Kyle Kuzma,Kentavious Caldwell-Pope,Bradley Beal,Spencer Dinwiddie,Steven Adams,Desmond Bane,John Konchar,Jaren Jackson Jr.,Ja Morant,MEM,WAS,MEM-01-29-2022
22100750,2021-22 Regular Season,1/29/2022,Nic Claxton,Kessler Edwards,Kyrie Irving,Patty Mills,DeAndre' Bembry,Kevon Looney,Stephen Curry,Otto Porter Jr.,Klay Thompson,Andrew Wiggins,GSW,BKN,GSW-01-29-2022
22100751,2021-22 Regular Season,1/30/2022,Anthony Davis,Russell Westbrook,Malik Monk,Avery Bradley,Stanley Johnson,Clint Capela,John Collins,Kevin Huerter,Trae Young,De'Andre Hunter,ATL,LAL,ATL-01-30-2022
22100752,2021-22 Regular Season,1/30/2022,Ivica Zubac,Reggie Jackson,Terance Mann,Amir Coffey,Marcus Morris Sr.,Mason Plumlee,LaMelo Ball,Terry Rozier,Cody Martin,Miles Bridges,CHA,LAC,CHA-01-30-2022
22100753,2021-22 Regular Season,1/30/2022,Jusuf Nurkic,Anfernee Simons,CJ McCollum,Norman Powell,Robert Covington,Nikola Vucevic,Ayo Dosunmu,Javonte Green,DeMar DeRozan,Zach LaVine,CHI,POR,CHI-01-30-2022
22100754,2021-22 Regular Season,1/30/2022,Jarrett Allen,Darius Garland,Isaac Okoro,Evan Mobley,Dean Wade,Isaiah Stewart,Saddiq Bey,Hamidou Diallo,Cory Joseph,Cade Cunningham,DET,CLE,DET-01-30-2022
22100755,2021-22 Regular Season,1/30/2022,Dwight Powell,Maxi Kleber,Luka Doncic,Dorian Finney-Smith,Jalen Brunson,Mo Bamba,Cole Anthony,Franz Wagner,Jalen Suggs,Wendell Carter Jr.,ORL,DAL,ORL-01-30-2022
22100756,2021-22 Regular Season,1/30/2022,Nikola Jokic,Aaron Gordon,Jeff Green,Will Barton,Monte Morris,Bobby Portis,Giannis Antetokounmpo,Khris Middleton,Grayson Allen,Jrue Holiday,MIL,DEN,MIL-01-30-2022
22100757,2021-22 Regular Season,1/30/2022,Hassan Whiteside,Royce O'Neale,Joe Ingles,Mike Conley,Bojan Bogdanovic,Karl-Anthony Towns,Jarred Vanderbilt,Anthony Edwards,Malik Beasley,Jordan McLaughlin,MIN,UTA,MIN-01-30-2022
22100758,2021-22 Regular Season,1/30/2022,Drew Eubanks,Keldon Johnson,Devin Vassell,Doug McDermott,Tre Jones,Bismack Biyombo,Chris Paul,Cameron Johnson,Mikal Bridges,Devin Booker,PHX,SAS,PHX-01-30-2022
22100759,2021-22 Regular Season,1/31/2022,Jonas Valanciunas,Josh Hart,Jaxson Hayes,Devonte' Graham,Herbert Jones,Jarrett Allen,Dean Wade,Cedi Osman,Evan Mobley,Isaac Okoro,CLE,NOP,CLE-01-31-2022
22100760,2021-22 Regular Season,1/31/2022,Serge Ibaka,Reggie Jackson,Marcus Morris Sr.,Amir Coffey,Terance Mann,Isaiah Jackson,Chris Duarte,Justin Holiday,Caris LeVert,Torrey Craig,IND,LAC,IND-01-31-2022
22100761,2021-22 Regular Season,1/31/2022,Steven Adams,Desmond Bane,Ja Morant,Jaren Jackson Jr.,Ziaire Williams,Andre Drummond,Tyrese Maxey,Seth Curry,Tobias Harris,Matisse Thybulle,PHI,MEM,PHI-01-31-2022
22100762,2021-22 Regular Season,1/31/2022,Bam Adebayo,Duncan Robinson,Max Strus,Caleb Martin,Gabe Vincent,Robert Williams III,Al Horford,Jayson Tatum,Marcus Smart,Jaylen Brown,BOS,MIA,BOS-01-31-2022
22100763,2021-22 Regular Season,1/31/2022,Richaun Holmes,Davion Mitchell,Harrison Barnes,Tyrese Haliburton,Maurice Harkless,Mitchell Robinson,Kemba Walker,Evan Fournier,Julius Randle,RJ Barrett,NYK,SAC,NYK-01-31-2022
22100764,2021-22 Regular Season,1/31/2022,Kevon Looney,Andrew Wiggins,Moses Moody,Klay Thompson,Stephen Curry,Christian Wood,Kevin Porter Jr.,Eric Gordon,Jae'Sean Tate,Jalen Green,HOU,GSW,HOU-01-31-2022
22100765,2021-22 Regular Season,1/31/2022,Jusuf Nurkic,Anfernee Simons,CJ McCollum,Norman Powell,Robert Covington,Derrick Favors,Luguentz Dort,Josh Giddey,Tre Mann,Aaron Wiggins,OKC,POR,OKC-01-31-2022
22100767,2021-22 Regular Season,1/31/2022,Scottie Barnes,Pascal Siakam,OG Anunoby,Gary Trent Jr.,Fred VanVleet,Clint Capela,Delon Wright,Kevin Huerter,John Collins,De'Andre Hunter,ATL,TOR,ATL-01-31-2022
22100766,2021-22 Regular Season,2/1/2022,Jonas Valanciunas,Brandon Ingram,Devonte' Graham,Herbert Jones,Jaxson Hayes,Isaiah Stewart,Jerami Grant,Saddiq Bey,Cory Joseph,Cade Cunningham,DET,NOP,DET-02-01-2022
22100768,2021-22 Regular Season,2/1/2022,Thomas Bryant,Aaron Holiday,Kentavious Caldwell-Pope,Spencer Dinwiddie,Kyle Kuzma,Bobby Portis,Giannis Antetokounmpo,Grayson Allen,Khris Middleton,Jrue Holiday,MIL,WAS,MIL-02-01-2022
22100769,2021-22 Regular Season,2/1/2022,Mo Bamba,Wendell Carter Jr.,Jalen Suggs,Franz Wagner,Cole Anthony,Nikola Vucevic,Javonte Green,DeMar DeRozan,Zach LaVine,Ayo Dosunmu,CHI,ORL,CHI-02-01-2022
22100770,2021-22 Regular Season,2/1/2022,Nikola Jokic,Jeff Green,Aaron Gordon,Will Barton,Monte Morris,Karl-Anthony Towns,Jarred Vanderbilt,Jaden McDaniels,Patrick Beverley,Anthony Edwards,MIN,DEN,MIN-02-01-2022
22100771,2021-22 Regular Season,2/1/2022,Kevon Looney,Jordan Poole,Damion Lee,Juan Toscano-Anderson,Moses Moody,Jakob Poeltl,Dejounte Murray,Doug McDermott,Derrick White,Keldon Johnson,SAS,GSW,SAS-02-01-2022
22100772,2021-22 Regular Season,2/1/2022,Nic Claxton,Kyrie Irving,James Harden,Kessler Edwards,Patty Mills,Deandre Ayton,Chris Paul,Jae Crowder,Devin Booker,Mikal Bridges,PHX,BKN,PHX-02-01-2022
22100784,2021-22 Regular Season,2/1/2022,Bam Adebayo,Jimmy Butler,Duncan Robinson,P.J. Tucker,Gabe Vincent,Scottie Barnes,OG Anunoby,Gary Trent Jr.,Fred VanVleet,Pascal Siakam,TOR,MIA,TOR-02-01-2022
22100773,2021-22 Regular Season,2/2/2022,Mo Bamba,Cole Anthony,Wendell Carter Jr.,Franz Wagner,Jalen Suggs,Isaiah Jackson,Torrey Craig,Caris LeVert,Chris Duarte,Justin Holiday,IND,ORL,IND-02-02-2022
22100774,2021-22 Regular Season,2/2/2022,Daniel Gafford,Kentavious Caldwell-Pope,Aaron Holiday,Kyle Kuzma,Spencer Dinwiddie,Joel Embiid,Danny Green,Matisse Thybulle,Tyrese Maxey,Tobias Harris,PHI,WAS,PHI-02-02-2022
22100775,2021-22 Regular Season,2/2/2022,Mason Plumlee,Miles Bridges,Terry Rozier,LaMelo Ball,P.J. Washington,Robert Williams III,Al Horford,Marcus Smart,Jaylen Brown,Jayson Tatum,BOS,CHA,BOS-02-02-2022
22100776,2021-22 Regular Season,2/2/2022,Jaren Jackson Jr.,Ja Morant,Desmond Bane,Steven Adams,Ziaire Williams,Mitchell Robinson,Julius Randle,RJ Barrett,Kemba Walker,Evan Fournier,NYK,MEM,NYK-02-02-2022
22100777,2021-22 Regular Season,2/2/2022,Jarrett Allen,Cedi Osman,Evan Mobley,Isaac Okoro,Brandon Goodwin,Christian Wood,Jae'Sean Tate,Jalen Green,Kevin Porter Jr.,Eric Gordon,HOU,CLE,HOU-02-02-2022
22100778,2021-22 Regular Season,2/2/2022,Mamadi Diakite,Josh Giddey,Tre Mann,Aaron Wiggins,Luguentz Dort,Dwight Powell,Luka Doncic,Jalen Brunson,Dorian Finney-Smith,Maxi Kleber,DAL,OKC,DAL-02-02-2022
22100779,2021-22 Regular Season,2/2/2022,Jeff Green,Zeke Nnaji,Will Barton,Austin Rivers,Monte Morris,Udoka Azubuike,Royce O'Neale,Mike Conley,Bojan Bogdanovic,Trent Forrest,UTA,DEN,UTA-02-02-2022
22100780,2021-22 Regular Season,2/2/2022,Nic Claxton,Patty Mills,James Harden,Kyrie Irving,Kessler Edwards,Richaun Holmes,Harrison Barnes,Maurice Harkless,Davion Mitchell,Tyrese Haliburton,SAC,BKN,SAC-02-02-2022
22100781,2021-22 Regular Season,2/2/2022,Jusuf Nurkic,Anfernee Simons,Norman Powell,CJ McCollum,Robert Covington,Anthony Davis,Avery Bradley,Russell Westbrook,Malik Monk,Stanley Johnson,LAL,POR,LAL-02-02-2022
22100430,2021-22 Regular Season,2/3/2022,Nikola Vucevic,Javonte Green,Ayo Dosunmu,DeMar DeRozan,Zach LaVine,Scottie Barnes,Pascal Siakam,OG Anunoby,Gary Trent Jr.,Fred VanVleet,TOR,CHI,TOR-02-03-2022
22100521,2021-22 Regular Season,2/3/2022,Bam Adebayo,Kyle Lowry,Jimmy Butler,Duncan Robinson,P.J. Tucker,Thaddeus Young,Derrick White,Devin Vassell,Keldon Johnson,Tre Jones,SAS,MIA,SAS-02-03-2022
22100782,2021-22 Regular Season,2/3/2022,Karl-Anthony Towns,Patrick Beverley,Jarred Vanderbilt,Anthony Edwards,Jaden McDaniels,Isaiah Stewart,Cory Joseph,Jerami Grant,Saddiq Bey,Rodney McGruder,DET,MIN,DET-02-03-2022
22100783,2021-22 Regular Season,2/3/2022,Deandre Ayton,Chris Paul,Mikal Bridges,Jae Crowder,Devin Booker,Clint Capela,John Collins,Trae Young,Kevin Huerter,De'Andre Hunter,ATL,PHX,ATL-02-03-2022
22100785,2021-22 Regular Season,2/3/2022,Richaun Holmes,Harrison Barnes,Tyrese Haliburton,Davion Mitchell,Maurice Harkless,Kevon Looney,Stephen Curry,Klay Thompson,Andrew Wiggins,Moses Moody,GSW,SAC,GSW-02-03-2022
22100786,2021-22 Regular Season,2/3/2022,Anthony Davis,Russell Westbrook,Avery Bradley,Malik Monk,Stanley Johnson,Serge Ibaka,Marcus Morris Sr.,Amir Coffey,Nicolas Batum,Reggie Jackson,LAC,LAL,LAC-02-03-2022
22100787,2021-22 Regular Season,2/4/2022,Jarrett Allen,Cedi Osman,Evan Mobley,Brandon Goodwin,Isaac Okoro,Mason Plumlee,LaMelo Ball,Terry Rozier,Miles Bridges,Gordon Hayward,CHA,CLE,CHA-02-04-2022
22100788,2021-22 Regular Season,2/4/2022,Robert Williams III,Marcus Smart,Jaylen Brown,Al Horford,Jayson Tatum,Isaiah Stewart,Hamidou Diallo,Saddiq Bey,Cory Joseph,Jerami Grant,DET,BOS,DET-02-04-2022
22100789,2021-22 Regular Season,2/4/2022,Nikola Vucevic,Javonte Green,Troy Brown Jr.,DeMar DeRozan,Ayo Dosunmu,Terry Taylor,Justin Holiday,Chris Duarte,Caris LeVert,Torrey Craig,IND,CHI,IND-02-04-2022
22100790,2021-22 Regular Season,2/4/2022,Clint Capela,De'Andre Hunter,Trae Young,John Collins,Kevin Huerter,Scottie Barnes,Gary Trent Jr.,Pascal Siakam,Fred VanVleet,OG Anunoby,TOR,ATL,TOR-02-04-2022
22100791,2021-22 Regular Season,2/4/2022,Joel Embiid,Matisse Thybulle,Seth Curry,Tobias Harris,Tyrese Maxey,Dwight Powell,Dorian Finney-Smith,Jalen Brunson,Reggie Bullock,Luka Doncic,DAL,PHI,DAL-02-04-2022
22100792,2021-22 Regular Season,2/4/2022,Christian Wood,Kevin Porter Jr.,Eric Gordon,Jalen Green,Jae'Sean Tate,Jakob Poeltl,Keldon Johnson,Doug McDermott,Derrick White,Dejounte Murray,SAS,HOU,SAS-02-04-2022
22100793,2021-22 Regular Season,2/4/2022,Nic Claxton,Kessler Edwards,Kyrie Irving,Patty Mills,James Johnson,Udoka Azubuike,Bojan Bogdanovic,Royce O'Neale,Donovan Mitchell,Mike Conley,UTA,BKN,UTA-02-04-2022
22100794,2021-22 Regular Season,2/4/2022,Jonas Valanciunas,Devonte' Graham,Herbert Jones,Jaxson Hayes,Brandon Ingram,Nikola Jokic,Jeff Green,Will Barton,Davon Reed,Monte Morris,DEN,NOP,DEN-02-04-2022
22100795,2021-22 Regular Season,2/4/2022,Mamadi Diakite,Tre Mann,Darius Bazley,Josh Giddey,Luguentz Dort,Jusuf Nurkic,Anfernee Simons,CJ Elleby,CJ McCollum,Tony Snell,POR,OKC,POR-02-04-2022
22100796,2021-22 Regular Season,2/5/2022,Steven Adams,Jaren Jackson Jr.,Ja Morant,Desmond Bane,Ziaire Williams,Mo Bamba,Jalen Suggs,Franz Wagner,Wendell Carter Jr.,Cole Anthony,ORL,MEM,ORL-02-05-2022
22100797,2021-22 Regular Season,2/5/2022,Bam Adebayo,P.J. Tucker,Jimmy Butler,Duncan Robinson,Kyle Lowry,Mason Plumlee,Gordon Hayward,LaMelo Ball,Terry Rozier,Miles Bridges,CHA,MIA,CHA-02-05-2022
22100798,2021-22 Regular Season,2/5/2022,Deandre Ayton,Chris Paul,Devin Booker,Mikal Bridges,Jae Crowder,Thomas Bryant,Kyle Kuzma,Aaron Holiday,Spencer Dinwiddie,Kentavious Caldwell-Pope,WAS,PHX,WAS-02-05-2022
22100799,2021-22 Regular Season,2/5/2022,Mitchell Robinson,RJ Barrett,Kemba Walker,Evan Fournier,Julius Randle,Anthony Davis,LeBron James,Russell Westbrook,Malik Monk,Stanley Johnson,LAL,NYK,LAL-02-05-2022
22100800,2021-22 Regular Season,2/5/2022,Bobby Portis,Grayson Allen,Jrue Holiday,Khris Middleton,Giannis Antetokounmpo,Jusuf Nurkic,CJ McCollum,CJ Elleby,Anfernee Simons,Tony Snell,POR,MIL,POR-02-05-2022
22100801,2021-22 Regular Season,2/5/2022,Mamadi Diakite,Tre Mann,Josh Giddey,Ty Jerome,Darius Bazley,Richaun Holmes,Tyrese Haliburton,Harrison Barnes,Davion Mitchell,Maurice Harkless,SAC,OKC,SAC-02-05-2022
22100802,2021-22 Regular Season,2/6/2022,Joel Embiid,Tobias Harris,Danny Green,Seth Curry,Tyrese Maxey,Nikola Vucevic,Javonte Green,Troy Brown Jr.,DeMar DeRozan,Ayo Dosunmu,CHI,PHI,CHI-02-06-2022
22100803,2021-22 Regular Season,2/6/2022,Isaiah Stewart,Jerami Grant,Cory Joseph,Hamidou Diallo,Saddiq Bey,Karl-Anthony Towns,Jarred Vanderbilt,Anthony Edwards,D'Angelo Russell,Patrick Beverley,MIN,DET,MIN-02-06-2022
22100804,2021-22 Regular Season,2/6/2022,Blake Griffin,James Johnson,Kyrie Irving,Patty Mills,Kessler Edwards,Nikola Jokic,Monte Morris,Will Barton,Aaron Gordon,Jeff Green,DEN,BKN,DEN-02-06-2022
22100805,2021-22 Regular Season,2/6/2022,Domantas Sabonis,Torrey Craig,Chris Duarte,Justin Holiday,Keifer Sykes,Jarrett Allen,Evan Mobley,Dean Wade,Isaac Okoro,Brandon Goodwin,CLE,IND,CLE-02-06-2022
22100806,2021-22 Regular Season,2/6/2022,Robert Williams III,Marcus Smart,Jayson Tatum,Jaylen Brown,Al Horford,Mo Bamba,Wendell Carter Jr.,Franz Wagner,Cole Anthony,Jalen Suggs,ORL,BOS,ORL-02-06-2022
22100807,2021-22 Regular Season,2/6/2022,Clint Capela,Trae Young,De'Andre Hunter,John Collins,Kevin Huerter,Dwight Powell,Reggie Bullock,Luka Doncic,Dorian Finney-Smith,Jalen Brunson,DAL,ATL,DAL-02-06-2022
22100808,2021-22 Regular Season,2/6/2022,Jonas Valanciunas,Josh Hart,Herbert Jones,Devonte' Graham,Brandon Ingram,Christian Wood,Jae'Sean Tate,Alperen Sengun,Jalen Green,Kevin Porter Jr.,HOU,NOP,HOU-02-06-2022
22100809,2021-22 Regular Season,2/6/2022,Bobby Portis,Giannis Antetokounmpo,Jrue Holiday,Khris Middleton,Pat Connaughton,Ivica Zubac,Nicolas Batum,Reggie Jackson,Marcus Morris Sr.,Amir Coffey,LAC,MIL,LAC-02-06-2022
22100810,2021-22 Regular Season,2/7/2022,Scottie Barnes,OG Anunoby,Pascal Siakam,Fred VanVleet,Gary Trent Jr.,Mason Plumlee,Gordon Hayward,Miles Bridges,LaMelo Ball,Terry Rozier,CHA,TOR,CHA-02-07-2022
22100811,2021-22 Regular Season,2/7/2022,Bam Adebayo,P.J. Tucker,Duncan Robinson,Jimmy Butler,Kyle Lowry,Thomas Bryant,Aaron Holiday,Spencer Dinwiddie,Kyle Kuzma,Kentavious Caldwell-Pope,WAS,MIA,WAS-02-07-2022
22100812,2021-22 Regular Season,2/7/2022,Deandre Ayton,Jae Crowder,Devin Booker,Chris Paul,Mikal Bridges,Nikola Vucevic,Ayo Dosunmu,DeMar DeRozan,Javonte Green,Zach LaVine,CHI,PHX,CHI-02-07-2022
22100813,2021-22 Regular Season,2/7/2022,Kevon Looney,Klay Thompson,Stephen Curry,Andrew Wiggins,Otto Porter Jr.,Derrick Favors,Tre Mann,Luguentz Dort,Josh Giddey,Darius Bazley,OKC,GSW,OKC-02-07-2022
22100814,2021-22 Regular Season,2/7/2022,Mitchell Robinson,Alec Burks,Julius Randle,Evan Fournier,RJ Barrett,Udoka Azubuike,Donovan Mitchell,Royce O'Neale,Bojan Bogdanovic,Mike Conley,UTA,NYK,UTA-02-07-2022
22100815,2021-22 Regular Season,2/8/2022,Deandre Ayton,Mikal Bridges,Devin Booker,Jae Crowder,Chris Paul,Joel Embiid,Tyrese Maxey,Tobias Harris,Seth Curry,Matisse Thybulle,PHI,PHX,PHI-02-08-2022
22100816,2021-22 Regular Season,2/8/2022,Goga Bitadze,Torrey Craig,Lance Stephenson,Chris Duarte,Keifer Sykes,Clint Capela,Trae Young,John Collins,De'Andre Hunter,Kevin Huerter,ATL,IND,ATL-02-08-2022
22100817,2021-22 Regular Season,2/8/2022,Robert Williams III,Jaylen Brown,Marcus Smart,Jayson Tatum,Al Horford,Blake Griffin,Bruce Brown,Patty Mills,DeAndre' Bembry,Kessler Edwards,BKN,BOS,BKN-02-08-2022
22100818,2021-22 Regular Season,2/8/2022,Ivica Zubac,Nicolas Batum,Norman Powell,Reggie Jackson,Marcus Morris Sr.,Steven Adams,Ja Morant,Ziaire Williams,Desmond Bane,Jaren Jackson Jr.,MEM,LAC,MEM-02-08-2022
22100819,2021-22 Regular Season,2/8/2022,Christian Wood,Kevin Porter Jr.,Alperen Sengun,Jae'Sean Tate,Jalen Green,Jonas Valanciunas,Brandon Ingram,Herbert Jones,Jaxson Hayes,Devonte' Graham,NOP,HOU,NOP-02-08-2022
22100820,2021-22 Regular Season,2/8/2022,Isaiah Stewart,Hamidou Diallo,Jerami Grant,Saddiq Bey,Cory Joseph,Dwight Powell,Luka Doncic,Dorian Finney-Smith,Jalen Brunson,Reggie Bullock,DAL,DET,DAL-02-08-2022
22100821,2021-22 Regular Season,2/8/2022,Taj Gibson,Julius Randle,Kemba Walker,Evan Fournier,RJ Barrett,Nikola Jokic,Jeff Green,Will Barton,Aaron Gordon,Monte Morris,DEN,NYK,DEN-02-08-2022
22100822,2021-22 Regular Season,2/8/2022,Bobby Portis,Giannis Antetokounmpo,Khris Middleton,Grayson Allen,Jrue Holiday,Anthony Davis,Russell Westbrook,Malik Monk,Trevor Ariza,LeBron James,LAL,MIL,LAL-02-08-2022
22100823,2021-22 Regular Season,2/8/2022,Mo Bamba,Wendell Carter Jr.,Franz Wagner,Cole Anthony,Jalen Suggs,Jusuf Nurkic,Justise Winslow,Anfernee Simons,CJ Elleby,Ben McLemore,POR,ORL,POR-02-08-2022
22100824,2021-22 Regular Season,2/8/2022,Karl-Anthony Towns,D'Angelo Russell,Patrick Beverley,Jarred Vanderbilt,Anthony Edwards,Damian Jones,Harrison Barnes,De'Aaron Fox,Davion Mitchell,Maurice Harkless,SAC,MIN,SAC-02-08-2022
22100825,2021-22 Regular Season,2/9/2022,Jakob Poeltl,Dejounte Murray,Keldon Johnson,Derrick White,Doug McDermott,Jarrett Allen,Evan Mobley,Darius Garland,Isaac Okoro,Dean Wade,CLE,SAS,CLE-02-09-2022
22100826,2021-22 Regular Season,2/9/2022,Nikola Vucevic,Zach LaVine,DeMar DeRozan,Javonte Green,Coby White,LaMelo Ball,Miles Bridges,Mason Plumlee,Terry Rozier,Kelly Oubre Jr.,CHA,CHI,CHA-02-09-2022
22100827,2021-22 Regular Season,2/9/2022,Scottie Barnes,OG Anunoby,Gary Trent Jr.,Pascal Siakam,Fred VanVleet,Derrick Favors,Luguentz Dort,Josh Giddey,Tre Mann,Darius Bazley,OKC,TOR,OKC-02-09-2022
22100828,2021-22 Regular Season,2/9/2022,Kevon Looney,Otto Porter Jr.,Andrew Wiggins,Stephen Curry,Jordan Poole,Udoka Azubuike,Bojan Bogdanovic,Royce O'Neale,Mike Conley,Donovan Mitchell,UTA,GSW,UTA-02-09-2022
22100829,2021-22 Regular Season,2/9/2022,Anthony Davis,Malik Monk,LeBron James,Trevor Ariza,Avery Bradley,Jusuf Nurkic,Justise Winslow,Anfernee Simons,Ben McLemore,CJ Elleby,POR,LAL,POR-02-09-2022
22100830,2021-22 Regular Season,2/9/2022,Karl-Anthony Towns,D'Angelo Russell,Jaden McDaniels,Anthony Edwards,Jarred Vanderbilt,Domantas Sabonis,De'Aaron Fox,Justin Holiday,Chimezie Metu,Harrison Barnes,SAC,MIN,SAC-02-09-2022
22100831,2021-22 Regular Season,2/10/2022,Steven Adams,Jaren Jackson Jr.,Desmond Bane,Ja Morant,Ziaire Williams,Isaiah Stewart,Jerami Grant,Saddiq Bey,Cory Joseph,Hamidou Diallo,DET,MEM,DET-02-10-2022
22100832,2021-22 Regular Season,2/10/2022,Blake Griffin,Kessler Edwards,Cam Thomas,Patty Mills,Kyrie Irving,Thomas Bryant,Raul Neto,Kentavious Caldwell-Pope,Corey Kispert,Kyle Kuzma,WAS,BKN,WAS-02-10-2022
22100833,2021-22 Regular Season,2/10/2022,Bam Adebayo,Kyle Lowry,P.J. Tucker,Duncan Robinson,Jimmy Butler,Jonas Valanciunas,CJ McCollum,Herbert Jones,Brandon Ingram,Devonte' Graham,NOP,MIA,NOP-02-10-2022
22100834,2021-22 Regular Season,2/10/2022,Precious Achiuwa,Pascal Siakam,Scottie Barnes,OG Anunoby,Gary Trent Jr.,Christian Wood,Kevin Porter Jr.,Jae'Sean Tate,Garrison Mathews,Jalen Green,HOU,TOR,HOU-02-10-2022
22100835,2021-22 Regular Season,2/10/2022,Ivica Zubac,Marcus Morris Sr.,Reggie Jackson,Norman Powell,Nicolas Batum,Dwight Powell,Dorian Finney-Smith,Luka Doncic,Reggie Bullock,Jalen Brunson,DAL,LAC,DAL-02-10-2022
22100836,2021-22 Regular Season,2/10/2022,Bobby Portis,Giannis Antetokounmpo,Grayson Allen,Khris Middleton,Jrue Holiday,Deandre Ayton,Chris Paul,Jae Crowder,Devin Booker,Mikal Bridges,PHX,MIL,PHX-02-10-2022
22100837,2021-22 Regular Season,2/10/2022,Mitchell Robinson,Kemba Walker,Julius Randle,Evan Fournier,Quentin Grimes,Kevon Looney,Stephen Curry,Jonathan Kuminga,Andrew Wiggins,Klay Thompson,GSW,NYK,GSW-02-10-2022
22100838,2021-22 Regular Season,2/11/2022,Mason Plumlee,LaMelo Ball,Terry Rozier,Kelly Oubre Jr.,Miles Bridges,Isaiah Stewart,Cade Cunningham,Saddiq Bey,Jerami Grant,Cory Joseph,DET,CHA,DET-02-11-2022
22100839,2021-22 Regular Season,2/11/2022,Jarrett Allen,Evan Mobley,Isaac Okoro,Dean Wade,Caris LeVert,Goga Bitadze,Chris Duarte,Oshae Brissett,Buddy Hield,Tyrese Haliburton,IND,CLE,IND-02-11-2022
22100840,2021-22 Regular Season,2/11/2022,Derrick Favors,Darius Bazley,Josh Giddey,Luguentz Dort,Tre Mann,Joel Embiid,Tyrese Maxey,Tobias Harris,Matisse Thybulle,Furkan Korkmaz,PHI,OKC,PHI-02-11-2022
22100841,2021-22 Regular Season,2/11/2022,Jakob Poeltl,Keldon Johnson,Devin Vassell,Dejounte Murray,Doug McDermott,Clint Capela,Kevin Huerter,John Collins,De'Andre Hunter,Trae Young,ATL,SAS,ATL-02-11-2022
22100842,2021-22 Regular Season,2/11/2022,Nikola Jokic,Bones Hyland,Jeff Green,Will Barton,Aaron Gordon,Robert Williams III,Al Horford,Marcus Smart,Jayson Tatum,Jaylen Brown,BOS,DEN,BOS-02-11-2022
22100843,2021-22 Regular Season,2/11/2022,Karl-Anthony Towns,D'Angelo Russell,Patrick Beverley,Jarred Vanderbilt,Anthony Edwards,Nikola Vucevic,DeMar DeRozan,Zach LaVine,Ayo Dosunmu,Javonte Green,CHI,MIN,CHI-02-11-2022
22100844,2021-22 Regular Season,2/11/2022,Mo Bamba,Jalen Suggs,Franz Wagner,Wendell Carter Jr.,Cole Anthony,Udoka Azubuike,Royce O'Neale,Donovan Mitchell,Bojan Bogdanovic,Mike Conley,UTA,ORL,UTA-02-11-2022
22100845,2021-22 Regular Season,2/12/2022,Mitchell Robinson,Quentin Grimes,Julius Randle,Evan Fournier,Kemba Walker,Jusuf Nurkic,Justise Winslow,Anfernee Simons,Josh Hart,CJ Elleby,POR,NYK,POR-02-12-2022
22100846,2021-22 Regular Season,2/12/2022,Steven Adams,Ja Morant,Desmond Bane,Jaren Jackson Jr.,Ziaire Williams,Mason Plumlee,Miles Bridges,LaMelo Ball,Kelly Oubre Jr.,Terry Rozier,CHA,MEM,CHA-02-12-2022
22100847,2021-22 Regular Season,2/12/2022,Domantas Sabonis,Harrison Barnes,De'Aaron Fox,Maurice Harkless,Justin Holiday,Thomas Bryant,Kentavious Caldwell-Pope,Corey Kispert,Kyle Kuzma,Raul Neto,WAS,SAC,WAS-02-12-2022
22100848,2021-22 Regular Season,2/12/2022,Jakob Poeltl,Keldon Johnson,Doug McDermott,Devin Vassell,Dejounte Murray,Jonas Valanciunas,Devonte' Graham,Herbert Jones,Brandon Ingram,CJ McCollum,NOP,SAS,NOP-02-12-2022
